Timestamp,Traffic Volume,Vehicle Speed (km/h),Traffic Density (vehicles/km),Congestion Level,Weather Conditions,Accidents,Road Type,GPS Latitude,GPS Longitude
2024-01-02 01:45:00,440,86,80,Moderate,Clear,2,Urban Road,42.544397,-78.609302
2024-01-02 01:50:00,212,98,42,Moderate,Rainy,3,Residential,45.579168,-75.061581
2024-01-02 01:55:00,242,68,98,High,Rainy,4,Highway,40.589351,-72.675046
2024-01-02 02:00:00,775,81,77,Low,Clear,1,Residential,44.091426,-74.800682
2024-01-02 02:05:00,119,54,5,High,Foggy,1,Urban Road,43.082375,-76.474796
2024-01-02 02:10:00,913,33,64,High,Rainy,3,Highway,46.805488,-78.759978
2024-01-02 02:15:00,114,27,103,High,Clear,1,Residential,44.229662,-73.105181
2024-01-02 02:20:00,691,94,53,Low,Foggy,4,Highway,41.555124,-72.853341
2024-01-02 02:25:00,988,68,39,High,Snowy,4,Highway,43.291954,-72.718138
2024-01-02 02:30:00,676,25,85,High,Snowy,0,Residential,46.460189,-79.888337
2024-01-02 02:35:00,485,62,30,Low,Clear,0,Highway,40.141078,-75.975457
2024-01-02 02:40:00,864,15,55,Moderate,Rainy,1,Urban Road,46.891864,-73.655887
2024-01-02 02:45:00,89,53,8,Moderate,Clear,1,Urban Road,42.577457,-72.110655
2024-01-02 02:50:00,625,46,56,Low,Foggy,4,Residential,47.197511,-78.664953
2024-01-02 02:55:00,839,15,137,Moderate,Foggy,1,Urban Road,41.54372,-76.665176
2024-01-02 03:00:00,799,58,136,High,Snowy,1,Residential,40.88721,-79.264353
2024-01-02 03:05:00,766,52,36,Low,Clear,3,Urban Road,43.677457,-74.954328
2024-01-02 03:10:00,608,25,33,High,Clear,4,Highway,47.993267,-71.532232
2024-01-02 03:15:00,441,62,19,Moderate,Clear,5,Residential,49.216343,-75.036201
2024-01-02 03:20:00,530,24,105,Moderate,Foggy,2,Urban Road,45.547441,-72.557583
2024-01-02 03:25:00,952,36,83,High,Rainy,1,Highway,41.985928,-78.044529
2024-01-02 03:30:00,74,49,84,Low,Snowy,4,Urban Road,40.97813,-79.559192
2024-01-02 03:35:00,729,75,50,Low,Rainy,2,Highway,48.630244,-79.409943
2024-01-02 03:40:00,370,25,102,Moderate,Foggy,4,Highway,47.144282,-71.584031
2024-01-02 03:45:00,551,51,9,Low,Clear,2,Highway,47.895544,-77.147275
2024-01-02 03:50:00,548,81,11,High,Snowy,3,Highway,47.245781,-78.285267
2024-01-02 03:55:00,616,27,10,High,Clear,5,Urban Road,41.912856,-70.340852
2024-01-02 04:00:00,509,38,99,Moderate,Clear,0,Residential,45.416358,-75.257403
2024-01-02 04:05:00,69,42,95,Moderate,Rainy,0,Urban Road,49.473472,-70.897887
2024-01-02 04:10:00,638,12,121,Low,Rainy,0,Residential,48.940571,-74.603342
2024-01-02 04:15:00,319,18,115,Low,Rainy,2,Highway,43.232762,-77.198518
2024-01-02 04:20:00,714,5,143,Low,Clear,3,Residential,42.959611,-70.416701
2024-01-02 04:25:00,174,23,21,Low,Clear,2,Urban Road,44.22715,-74.639475
2024-01-02 04:30:00,835,94,97,High,Clear,4,Urban Road,47.593276,-74.8908
2024-01-02 04:35:00,591,63,111,Low,Rainy,0,Highway,46.078213,-72.961271
2024-01-02 04:40:00,609,77,79,High,Foggy,3,Residential,48.609173,-75.652471
2024-01-02 04:45:00,682,37,97,Low,Rainy,5,Highway,45.961753,-78.689209
2024-01-02 04:50:00,525,46,150,Moderate,Clear,1,Highway,40.583304,-74.610189
2024-01-02 04:55:00,241,28,104,Moderate,Snowy,5,Urban Road,47.250486,-72.395286
2024-01-02 05:00:00,959,59,150,High,Foggy,5,Residential,44.305708,-75.35196
2024-01-02 05:05:00,924,79,121,Moderate,Snowy,1,Highway,40.232704,-72.423911
2024-01-02 05:10:00,141,93,100,Low,Snowy,1,Residential,46.536435,-77.542612
2024-01-02 05:15:00,766,75,43,High,Clear,0,Highway,45.187667,-71.232452
2024-01-02 05:20:00,788,46,130,Moderate,Snowy,2,Highway,46.800113,-73.404651
2024-01-02 05:25:00,90,52,40,Low,Foggy,0,Highway,49.24808,-79.555414
2024-01-02 05:30:00,932,86,82,High,Snowy,1,Highway,40.652723,-74.827727
2024-01-02 05:35:00,279,47,19,Moderate,Foggy,3,Highway,49.422365,-74.793246
2024-01-02 05:40:00,956,82,11,Low,Foggy,5,Highway,45.94459,-70.474749
2024-01-02 05:45:00,339,88,94,Low,Foggy,5,Residential,40.955421,-77.514647
2024-01-02 05:50:00,708,98,60,Low,Foggy,0,Urban Road,42.542104,-78.58417
2024-01-02 05:55:00,338,16,47,Low,Foggy,5,Residential,40.439505,-73.694701
2024-01-02 06:00:00,149,54,107,High,Snowy,4,Highway,48.228509,-77.899127
2024-01-02 06:05:00,560,26,126,High,Rainy,3,Highway,43.150467,-71.953884
2024-01-02 06:10:00,198,10,106,High,Foggy,5,Highway,41.986884,-73.498744
2024-01-02 06:15:00,851,59,92,Moderate,Foggy,5,Highway,45.497656,-71.400525
2024-01-02 06:20:00,626,27,5,High,Snowy,1,Highway,40.036115,-75.609045
2024-01-02 06:25:00,982,64,61,High,Rainy,1,Urban Road,42.343117,-75.941287
2024-01-02 06:30:00,567,71,26,High,Clear,2,Urban Road,42.174252,-77.28993
2024-01-02 06:35:00,480,82,85,High,Snowy,4,Urban Road,40.104259,-76.39821
2024-01-02 06:40:00,993,47,30,Moderate,Rainy,1,Urban Road,46.506426,-72.057844
2024-01-02 06:45:00,829,41,70,Low,Rainy,5,Urban Road,46.353908,-74.111824
2024-01-02 06:50:00,406,92,23,High,Foggy,2,Highway,40.594024,-76.977802
2024-01-02 06:55:00,956,93,96,High,Clear,2,Urban Road,43.029783,-74.153768
2024-01-02 07:00:00,573,52,21,Moderate,Rainy,1,Residential,42.466064,-79.297798
2024-01-02 07:05:00,102,55,103,Moderate,Foggy,3,Urban Road,40.73804,-71.814212
2024-01-02 07:10:00,564,93,20,High,Rainy,1,Highway,47.337464,-75.719148
2024-01-02 07:15:00,825,57,99,Moderate,Foggy,2,Residential,41.944913,-71.605635
2024-01-02 07:20:00,870,8,43,Moderate,Foggy,2,Highway,42.148656,-72.238904
2024-01-02 07:25:00,982,96,25,Low,Foggy,4,Residential,48.652662,-77.607981
2024-01-02 07:30:00,642,54,119,Low,Foggy,0,Highway,49.925133,-72.085987
2024-01-02 07:35:00,474,62,78,Low,Rainy,4,Residential,43.637611,-76.816855
2024-01-02 07:40:00,588,61,21,Low,Rainy,5,Urban Road,42.558177,-73.157196
2024-01-02 07:45:00,790,92,85,Low,Clear,0,Urban Road,40.926648,-73.639711
2024-01-02 07:50:00,741,79,75,High,Rainy,4,Residential,47.471937,-77.229625
2024-01-02 07:55:00,928,53,79,Low,Clear,2,Highway,42.302619,-77.334657
2024-01-02 08:00:00,445,32,51,Low,Clear,4,Urban Road,41.725414,-72.568758
2024-01-02 08:05:00,159,36,55,Moderate,Foggy,0,Residential,48.732912,-71.286262
2024-01-02 08:10:00,113,18,120,High,Clear,4,Highway,43.23667,-70.496205
2024-01-02 08:15:00,871,28,52,Low,Clear,5,Residential,49.385575,-74.698298
2024-01-02 08:20:00,137,32,22,Low,Foggy,3,Highway,49.137001,-76.288034
2024-01-02 08:25:00,494,27,75,Low,Rainy,0,Highway,48.342032,-75.892926
2024-01-02 08:30:00,969,43,19,High,Rainy,1,Urban Road,46.703467,-77.839641
2024-01-02 08:35:00,837,37,126,Moderate,Foggy,3,Urban Road,45.373701,-70.706211
2024-01-02 08:40:00,149,28,35,High,Snowy,2,Urban Road,40.974559,-78.715859
2024-01-02 08:45:00,585,65,64,High,Rainy,0,Highway,41.496419,-74.489791
2024-01-02 08:50:00,651,90,148,Moderate,Foggy,2,Urban Road,42.414792,-77.050716
2024-01-02 08:55:00,591,57,146,High,Snowy,1,Urban Road,41.963572,-71.796205
2024-01-02 09:00:00,441,35,50,Moderate,Foggy,2,Urban Road,49.922458,-74.580917
2024-01-02 09:05:00,909,18,44,High,Clear,5,Residential,40.831302,-71.431412
2024-01-02 09:10:00,801,42,35,Moderate,Snowy,1,Urban Road,41.874209,-75.66054
2024-01-02 09:15:00,254,21,49,High,Rainy,1,Residential,49.043951,-75.58431
2024-01-02 09:20:00,999,43,53,Moderate,Snowy,0,Highway,41.911978,-75.283127
2024-01-02 09:25:00,548,31,146,High,Clear,4,Urban Road,42.052682,-70.579763
2024-01-02 09:30:00,459,15,48,Moderate,Foggy,5,Urban Road,47.725483,-75.532104
2024-01-02 09:35:00,396,71,85,Moderate,Snowy,2,Residential,47.125127,-78.953733
2024-01-02 09:40:00,628,48,26,Low,Foggy,4,Highway,49.133114,-77.727105
2024-01-02 09:45:00,826,8,51,High,Rainy,4,Highway,44.299018,-79.265681
2024-01-02 09:50:00,352,68,140,Moderate,Foggy,4,Residential,46.569569,-74.88309
2024-01-02 09:55:00,143,84,76,High,Rainy,3,Residential,45.27262,-71.709439
2024-01-02 10:00:00,453,32,40,Moderate,Clear,1,Highway,44.969373,-71.752706
2024-01-02 10:05:00,51,54,37,Low,Foggy,3,Residential,42.785073,-74.938849
2024-01-02 10:10:00,207,72,20,Moderate,Snowy,1,Urban Road,45.598817,-73.99539
2024-01-02 10:15:00,640,79,49,High,Clear,0,Urban Road,42.102168,-78.382099
2024-01-02 10:20:00,783,28,127,High,Snowy,0,Highway,44.43623,-79.577992
2024-01-02 10:25:00,818,34,12,Moderate,Clear,1,Highway,43.520167,-79.833881
2024-01-02 10:30:00,285,6,125,High,Foggy,3,Residential,44.467454,-72.572332
2024-01-02 10:35:00,98,55,143,Moderate,Foggy,3,Residential,43.19469,-70.051138
2024-01-02 10:40:00,548,55,130,Low,Rainy,3,Residential,48.048446,-71.207949
2024-01-02 10:45:00,753,47,78,Moderate,Foggy,3,Highway,47.69723,-71.410178
2024-01-02 10:50:00,775,53,121,Moderate,Foggy,1,Highway,41.429934,-70.973488
2024-01-02 10:55:00,631,80,42,High,Clear,2,Urban Road,42.144623,-71.549915
2024-01-02 11:00:00,312,20,30,High,Snowy,3,Urban Road,40.433146,-74.515171
2024-01-02 11:05:00,522,53,114,High,Snowy,2,Urban Road,45.300419,-77.698124
2024-01-02 11:10:00,83,15,83,Low,Foggy,4,Urban Road,47.425467,-75.74616
2024-01-02 11:15:00,490,26,140,Moderate,Clear,2,Residential,48.436834,-74.155798
2024-01-02 11:20:00,502,13,78,High,Foggy,2,Urban Road,40.318793,-75.696281
2024-01-02 11:25:00,201,76,29,High,Foggy,0,Urban Road,44.690215,-79.09905
2024-01-02 11:30:00,369,72,118,Moderate,Foggy,4,Highway,46.558682,-77.480923
2024-01-02 11:35:00,612,88,48,Moderate,Clear,4,Highway,43.55921,-78.636196
2024-01-02 11:40:00,902,91,10,Low,Clear,3,Residential,45.749581,-72.665658
2024-01-02 11:45:00,482,75,54,High,Rainy,1,Urban Road,48.31051,-77.986278
2024-01-02 11:50:00,891,23,108,Moderate,Foggy,5,Residential,46.952448,-72.722273
2024-01-02 11:55:00,367,51,100,High,Snowy,5,Residential,43.431254,-79.168207
2024-01-02 12:00:00,796,41,144,Low,Snowy,2,Residential,47.567003,-78.501079
2024-01-02 12:05:00,628,12,36,High,Foggy,1,Highway,41.777481,-71.427155
2024-01-02 12:10:00,145,46,57,Low,Clear,3,Urban Road,40.880144,-73.993625
2024-01-02 12:15:00,323,37,146,Moderate,Rainy,5,Residential,41.64066,-71.464765
2024-01-02 12:20:00,998,41,131,Low,Rainy,2,Residential,46.836868,-76.316127
2024-01-02 12:25:00,927,58,26,Moderate,Snowy,2,Highway,44.457652,-79.71474
2024-01-02 12:30:00,202,5,125,Moderate,Clear,1,Urban Road,47.446698,-72.772366
2024-01-02 12:35:00,301,26,34,Low,Snowy,5,Residential,48.449849,-73.164444
2024-01-02 12:40:00,259,37,117,Low,Foggy,4,Urban Road,45.594289,-76.890768
2024-01-02 12:45:00,354,53,68,Low,Foggy,3,Residential,48.864697,-71.333044
2024-01-02 12:50:00,363,97,17,High,Rainy,4,Urban Road,41.903147,-72.708343
2024-01-02 12:55:00,968,100,16,Low,Snowy,2,Residential,43.428046,-74.849258
2024-01-02 13:00:00,986,72,70,Low,Rainy,1,Highway,43.957238,-73.345673
2024-01-02 13:05:00,978,20,146,High,Foggy,5,Highway,42.126731,-75.655787
2024-01-02 13:10:00,650,18,94,Low,Rainy,4,Residential,49.42304,-74.55637
2024-01-02 13:15:00,991,37,87,High,Clear,2,Urban Road,44.939367,-73.367344
2024-01-02 13:20:00,444,57,86,Moderate,Rainy,3,Residential,48.811445,-74.395485
2024-01-02 13:25:00,729,99,23,High,Rainy,1,Highway,42.607854,-76.694972
2024-01-02 13:30:00,361,83,88,Low,Snowy,3,Residential,42.157077,-71.895747
2024-01-02 13:35:00,381,44,12,High,Clear,1,Residential,49.460696,-74.096147
2024-01-02 13:40:00,944,76,40,High,Clear,0,Urban Road,41.94057,-79.675371
2024-01-02 13:45:00,922,11,56,Low,Rainy,1,Urban Road,48.046634,-75.046235
2024-01-02 13:50:00,292,98,102,Low,Foggy,4,Residential,48.514196,-78.446847
2024-01-02 13:55:00,862,34,61,High,Clear,4,Residential,41.314138,-72.076814
2024-01-02 14:00:00,883,51,50,Moderate,Snowy,1,Residential,48.889871,-76.468817
2024-01-02 14:05:00,167,25,6,High,Foggy,0,Urban Road,47.452616,-72.467238
2024-01-02 14:10:00,437,75,112,Moderate,Snowy,2,Highway,47.502932,-78.206589
2024-01-02 14:15:00,475,70,100,Low,Rainy,0,Highway,49.388666,-72.817757
2024-01-02 14:20:00,921,33,67,High,Snowy,5,Urban Road,45.516892,-77.31896
2024-01-02 14:25:00,626,72,50,Low,Snowy,3,Residential,41.036799,-75.515704
2024-01-02 14:30:00,851,59,21,Moderate,Clear,1,Urban Road,41.193761,-76.465063
2024-01-02 14:35:00,816,37,59,High,Foggy,5,Urban Road,41.715772,-70.599136
2024-01-02 14:40:00,646,58,84,Low,Snowy,3,Highway,41.384441,-70.963771
2024-01-02 14:45:00,533,95,112,Low,Rainy,2,Urban Road,49.754738,-77.872693
2024-01-02 14:50:00,753,96,9,Low,Rainy,5,Highway,43.969584,-70.1392
2024-01-02 14:55:00,74,25,5,High,Rainy,5,Urban Road,47.765188,-78.696534
2024-01-02 15:00:00,513,19,20,High,Foggy,2,Residential,49.551902,-79.434104
2024-01-02 15:05:00,982,89,87,Low,Foggy,4,Urban Road,44.70589,-72.610843
2024-01-02 15:10:00,115,82,12,Moderate,Foggy,3,Highway,43.864683,-76.120645
2024-01-02 15:15:00,848,90,112,High,Snowy,2,Highway,40.335075,-70.502133
2024-01-02 15:20:00,165,18,119,High,Snowy,0,Urban Road,40.993717,-75.21143
2024-01-02 15:25:00,373,62,67,Low,Snowy,5,Residential,45.167421,-70.13291
2024-01-02 15:30:00,991,46,55,High,Rainy,1,Urban Road,43.012013,-70.021279
2024-01-02 15:35:00,99,77,139,Moderate,Foggy,5,Highway,45.226321,-73.779966
2024-01-02 15:40:00,652,36,134,Low,Rainy,1,Highway,48.732331,-70.988449
2024-01-02 15:45:00,198,58,115,Moderate,Snowy,1,Residential,47.169719,-75.550794
2024-01-02 15:50:00,639,25,109,Moderate,Foggy,5,Residential,45.950188,-73.478716
2024-01-02 15:55:00,245,22,88,Moderate,Clear,1,Highway,45.794399,-71.36833
2024-01-02 16:00:00,218,91,9,High,Snowy,3,Highway,43.473404,-70.973639
2024-01-02 16:05:00,803,73,131,Low,Snowy,1,Residential,41.552425,-75.767033
2024-01-02 16:10:00,318,72,59,Low,Foggy,5,Highway,47.263909,-71.828796
2024-01-02 16:15:00,590,5,41,High,Foggy,3,Residential,43.877253,-76.683521
2024-01-02 16:20:00,221,75,105,High,Clear,5,Highway,49.868268,-70.447315
2024-01-02 16:25:00,514,6,61,Moderate,Rainy,5,Residential,40.16976,-73.367336
2024-01-02 16:30:00,979,38,69,High,Snowy,3,Urban Road,46.282254,-74.228074
2024-01-02 16:35:00,942,57,119,Moderate,Snowy,5,Urban Road,48.232769,-76.61447
2024-01-02 16:40:00,119,50,140,Moderate,Clear,4,Urban Road,44.276446,-72.704214
2024-01-02 16:45:00,811,64,9,High,Foggy,0,Residential,47.639658,-71.066066
2024-01-02 16:50:00,824,65,42,High,Clear,0,Residential,47.980263,-73.25579
2024-01-02 16:55:00,849,81,143,High,Clear,1,Urban Road,45.407819,-73.88063
2024-01-02 17:00:00,403,18,11,Low,Snowy,0,Highway,43.260168,-75.420993
2024-01-02 17:05:00,489,28,48,Moderate,Clear,1,Residential,42.680704,-76.802204
2024-01-02 17:10:00,276,30,135,High,Rainy,3,Highway,41.64649,-73.109217
2024-01-02 17:15:00,662,22,78,High,Rainy,5,Highway,43.60126,-75.836047
2024-01-02 17:20:00,569,18,102,High,Snowy,3,Urban Road,43.607219,-76.252468
2024-01-02 17:25:00,889,82,10,Moderate,Snowy,1,Residential,40.406426,-72.335911
2024-01-02 17:30:00,105,61,142,High,Clear,5,Residential,49.835065,-78.690014
2024-01-02 17:35:00,205,67,64,Moderate,Clear,1,Highway,40.10241,-71.731032
2024-01-02 17:40:00,958,40,107,High,Foggy,0,Residential,49.546432,-79.402288
2024-01-02 17:45:00,284,88,40,Low,Rainy,3,Highway,46.008233,-75.103039
2024-01-02 17:50:00,428,77,121,High,Snowy,1,Urban Road,40.209371,-78.304541
2024-01-02 17:55:00,834,35,11,High,Foggy,5,Highway,41.648359,-72.71876
2024-01-02 18:00:00,197,48,39,Low,Rainy,0,Residential,40.710991,-78.773503
2024-01-02 18:05:00,865,54,10,Low,Clear,2,Residential,44.720863,-76.721384
2024-01-02 18:10:00,515,66,42,High,Foggy,2,Highway,42.925576,-79.014154
2024-01-02 18:15:00,88,86,42,High,Rainy,3,Highway,43.860968,-74.102006
2024-01-02 18:20:00,551,73,5,High,Clear,3,Urban Road,48.98639,-72.217164
2024-01-02 18:25:00,120,88,83,Moderate,Clear,5,Urban Road,45.870737,-78.632238
2024-01-02 18:30:00,601,11,120,Low,Snowy,0,Highway,43.591051,-75.963327
2024-01-02 18:35:00,448,5,139,High,Snowy,3,Residential,48.391569,-74.983256
2024-01-02 18:40:00,322,62,138,Low,Rainy,3,Highway,40.481882,-73.071677
2024-01-02 18:45:00,83,28,109,Moderate,Clear,1,Urban Road,42.293498,-77.275705
2024-01-02 18:50:00,604,25,59,Low,Foggy,5,Urban Road,44.000022,-76.088349
2024-01-02 18:55:00,77,45,134,Low,Snowy,3,Urban Road,48.578592,-76.066527
2024-01-02 19:00:00,569,89,95,Moderate,Snowy,3,Urban Road,42.795044,-73.224052
2024-01-02 19:05:00,338,88,51,Moderate,Foggy,1,Urban Road,47.024639,-77.413761
2024-01-02 19:10:00,852,14,119,Low,Clear,1,Urban Road,45.916666,-71.411585
2024-01-02 19:15:00,142,22,141,High,Snowy,5,Highway,45.959202,-76.671042
2024-01-02 19:20:00,748,50,43,High,Clear,1,Residential,46.970506,-72.808374
2024-01-02 19:25:00,59,36,118,High,Foggy,2,Highway,47.419379,-76.395183
2024-01-02 19:30:00,186,38,118,Low,Foggy,1,Highway,43.632081,-70.498012
2024-01-02 19:35:00,373,37,90,High,Rainy,4,Urban Road,43.034282,-70.905664
2024-01-02 19:40:00,679,28,121,High,Rainy,5,Highway,49.245505,-71.51045
2024-01-02 19:45:00,154,58,133,Moderate,Snowy,5,Highway,42.536354,-76.748817
2024-01-02 19:50:00,541,70,40,High,Clear,0,Residential,46.22825,-77.412759
2024-01-02 19:55:00,248,36,141,Moderate,Snowy,2,Residential,46.326212,-72.228154
2024-01-02 20:00:00,457,81,67,Low,Clear,5,Urban Road,45.03634,-75.690177
2024-01-02 20:05:00,997,61,130,Moderate,Rainy,2,Urban Road,43.098558,-71.903002
2024-01-02 20:10:00,565,49,13,High,Rainy,0,Highway,40.573345,-74.555608
2024-01-02 20:15:00,295,57,74,High,Snowy,5,Urban Road,41.213433,-74.059652
2024-01-02 20:20:00,685,38,99,Low,Rainy,0,Urban Road,40.836423,-73.132905
2024-01-02 20:25:00,84,13,140,High,Snowy,1,Urban Road,48.149875,-77.030841
2024-01-02 20:30:00,311,69,148,Low,Clear,2,Urban Road,47.137063,-75.362842
2024-01-02 20:35:00,788,58,85,High,Snowy,3,Urban Road,47.573968,-73.556422
2024-01-02 20:40:00,388,74,149,Low,Clear,4,Residential,40.376978,-71.89947
2024-01-02 20:45:00,706,15,20,High,Foggy,4,Residential,40.148355,-71.779284
2024-01-02 20:50:00,778,39,64,Moderate,Snowy,1,Urban Road,49.9868,-75.048966
2024-01-02 20:55:00,532,30,34,Low,Snowy,4,Highway,48.508458,-76.497865
2024-01-02 21:00:00,817,40,23,Moderate,Snowy,3,Highway,42.798604,-77.320663
2024-01-02 21:05:00,72,87,51,Moderate,Foggy,2,Urban Road,42.132936,-70.450194
2024-01-02 21:10:00,238,91,30,High,Rainy,1,Highway,48.012971,-71.407664
2024-01-02 21:15:00,353,29,121,Moderate,Snowy,4,Residential,48.205002,-71.689363
2024-01-02 21:20:00,898,33,143,Low,Clear,5,Urban Road,45.034927,-75.535946
2024-01-02 21:25:00,489,15,129,Moderate,Rainy,2,Residential,48.694687,-78.348238
2024-01-02 21:30:00,665,99,81,Moderate,Foggy,4,Highway,48.825268,-72.326242
2024-01-02 21:35:00,843,67,92,High,Foggy,2,Urban Road,43.783898,-70.158899
2024-01-02 21:40:00,152,55,107,High,Foggy,5,Urban Road,41.744064,-76.083579
2024-01-02 21:45:00,628,74,13,Low,Rainy,5,Highway,44.889792,-78.555365
2024-01-02 21:50:00,73,36,138,Moderate,Foggy,4,Highway,40.336362,-77.422834
2024-01-02 21:55:00,996,46,118,Moderate,Snowy,5,Highway,47.102365,-78.018824
2024-01-02 22:00:00,436,22,130,High,Snowy,0,Residential,47.156172,-72.748904
2024-01-02 22:05:00,786,18,63,High,Clear,5,Highway,44.771776,-73.665767
2024-01-02 22:10:00,151,92,130,High,Clear,2,Highway,49.487991,-73.655463
2024-01-02 22:15:00,81,16,44,Low,Rainy,4,Highway,40.248084,-71.110847
2024-01-02 22:20:00,654,71,77,High,Snowy,3,Residential,41.955098,-71.248703
2024-01-02 22:25:00,331,39,120,Low,Rainy,5,Urban Road,40.797898,-70.553249
2024-01-02 22:30:00,224,65,113,Low,Rainy,5,Residential,46.641903,-78.420643
2024-01-02 22:35:00,747,22,119,High,Rainy,5,Highway,45.600557,-78.465837
2024-01-02 22:40:00,363,78,70,Low,Rainy,0,Residential,40.702832,-78.348411
2024-01-02 22:45:00,469,48,26,High,Clear,5,Highway,48.597766,-70.930921
2024-01-02 22:50:00,143,18,127,High,Snowy,2,Urban Road,47.360029,-74.760539
2024-01-02 22:55:00,461,44,148,High,Snowy,3,Urban Road,48.344968,-72.511211
2024-01-02 23:00:00,764,25,141,Moderate,Clear,2,Urban Road,46.921743,-79.69046
2024-01-02 23:05:00,261,59,144,Moderate,Foggy,5,Urban Road,43.427747,-77.854636
2024-01-02 23:10:00,331,73,101,Moderate,Clear,0,Highway,46.115696,-74.299323
2024-01-02 23:15:00,885,49,97,Low,Clear,2,Urban Road,45.431561,-72.440365
2024-01-02 23:20:00,421,70,5,High,Clear,3,Residential,41.130958,-71.718728
2024-01-02 23:25:00,794,10,26,High,Foggy,5,Highway,47.609269,-73.18405
2024-01-02 23:30:00,81,46,64,Moderate,Rainy,0,Urban Road,41.213817,-71.188331
2024-01-02 23:35:00,756,62,54,High,Snowy,1,Urban Road,47.758212,-76.854861
2024-01-02 23:40:00,742,52,144,Low,Rainy,2,Urban Road,49.356472,-70.990825
2024-01-02 23:45:00,535,54,51,High,Clear,3,Urban Road,42.620946,-72.550905
2024-01-02 23:50:00,116,42,52,Low,Rainy,1,Urban Road,41.608245,-77.162029
2024-01-02 23:55:00,240,56,39,Low,Snowy,0,Residential,44.96976,-76.374902
2024-01-03 00:00:00,444,13,7,High,Snowy,0,Residential,43.661463,-76.256021
2024-01-03 00:05:00,928,24,24,Low,Clear,3,Urban Road,47.12611,-77.238516
2024-01-03 00:10:00,239,65,91,High,Foggy,0,Urban Road,41.790982,-72.250195
2024-01-03 00:15:00,977,9,129,Low,Foggy,4,Highway,46.432021,-79.193853
2024-01-03 00:20:00,730,21,90,Moderate,Foggy,0,Highway,41.556278,-77.408475
2024-01-03 00:25:00,406,5,126,Low,Clear,3,Residential,44.687757,-73.719602
2024-01-03 00:30:00,278,98,113,Low,Foggy,5,Highway,49.473604,-79.704074
2024-01-03 00:35:00,111,77,113,Moderate,Foggy,1,Urban Road,42.574118,-76.37967
2024-01-03 00:40:00,890,46,26,Moderate,Rainy,2,Urban Road,42.025751,-72.697167
2024-01-03 00:45:00,507,43,129,High,Rainy,3,Residential,44.325561,-71.725861
2024-01-03 00:50:00,804,93,52,Moderate,Clear,0,Urban Road,41.329492,-76.780356
2024-01-03 00:55:00,71,93,113,High,Rainy,0,Urban Road,45.977005,-77.17861
2024-01-03 01:00:00,145,69,57,High,Snowy,0,Highway,42.637367,-77.399332
2024-01-03 01:05:00,144,51,111,Low,Rainy,5,Highway,45.258942,-70.75974
2024-01-03 01:10:00,286,81,104,High,Clear,0,Urban Road,44.62146,-72.909271
2024-01-03 01:15:00,714,56,100,Low,Snowy,4,Highway,43.48123,-75.217741
2024-01-03 01:20:00,617,45,148,Low,Clear,5,Highway,42.018467,-76.73844
2024-01-03 01:25:00,611,16,89,High,Snowy,0,Residential,45.382792,-73.888639
2024-01-03 01:30:00,393,9,55,High,Snowy,2,Urban Road,41.821291,-79.174308
2024-01-03 01:35:00,287,13,27,Low,Rainy,3,Residential,44.441694,-77.753585
